user_id,group,day,completed
64001,control,5,0
64002,control,1,1
64003,control,8,0
64004,treatment,13,0
64005,control,8,0
64006,control,5,0
64007,treatment,11,0
64008,control,13,0
64009,treatment,3,0
64010,control,14,0
64011,treatment,11,0
64012,control,5,0
64013,control,12,0
64014,treatment,7,0
64015,treatment,2,0
64016,treatment,3,0
64017,treatment,2,0
64018,control,12,0
64019,treatment,12,0
64020,control,10,0
64021,control,12,0
64022,control,13,0
64023,control,12,0
64024,treatment,10,0
64025,control,7,0
64026,control,5,0
64027,control,2,0
64028,treatment,10,0
64029,control,11,0
64030,control,4,0
64031,control,6,0
64032,control,9,0
64033,control,12,0
64034,control,1,0
64035,control,6,0
64036,control,6,0
64037,treatment,1,0
64038,control,4,1
64039,treatment,12,0
64040,control,1,0
64041,control,8,0
64042,control,1,0
64043,control,6,0
64044,treatment,14,0
64045,control,6,0
64046,control,9,0
64047,control,7,0
64048,control,12,0
64049,treatment,4,0
64050,treatment,8,0
64051,control,10,0
64052,treatment,1,0
64053,control,12,0
64054,treatment,5,1
64055,treatment,10,0
64056,control,7,0
64057,treatment,2,0
64058,treatment,8,0
64059,control,14,0
64060,treatment,11,0
64061,control,6,0
64062,control,2,0
64063,control,11,0
64064,control,10,0
64065,control,13,0
64066,control,12,0
64067,control,14,0
64068,treatment,14,0
64069,control,6,0
64070,control,2,0
64071,control,6,0
64072,control,10,0
64073,treatment,3,0
64074,control,12,0
64075,control,1,0
64076,control,5,0
64077,control,1,0
64078,treatment,7,1
64079,control,7,0
64080,control,1,0
64081,control,13,0
64082,treatment,3,0
64083,treatment,12,0
64084,treatment,13,0
64085,treatment,9,0
64086,treatment,11,0
64087,control,4,0
64088,control,10,0
64089,treatment,4,0
64090,control,6,0
64091,control,14,0
64092,control,3,0
64093,treatment,12,0
64094,control,1,0
64095,treatment,10,0
64096,treatment,8,0
64097,control,6,0
64098,control,4,0
64099,control,4,0
64100,control,9,0
64101,control,14,1
64102,control,8,0
64103,treatment,7,0
64104,control,3,0
64105,treatment,10,0
64106,control,10,0
64107,treatment,8,0
64108,control,10,0
64109,control,5,1
64110,control,13,0
64111,control,10,0
64112,control,5,0
64113,control,4,0
64114,control,14,0
64115,treatment,12,0
64116,treatment,2,0
64117,control,2,0
64118,control,14,0
64119,treatment,10,0
64120,control,8,0
64121,treatment,6,0
64122,control,13,0
64123,control,14,0
64124,control,7,1
64125,control,2,0
64126,treatment,1,0
64127,control,4,0
64128,control,4,0
64129,control,11,0
64130,treatment,14,0
64131,control,12,0
64132,treatment,12,0
64133,treatment,8,0
64134,treatment,2,0
64135,control,11,0
64136,control,9,0
64137,control,14,0
64138,control,6,0
64139,treatment,9,0
64140,treatment,10,0
64141,control,2,0
64142,treatment,1,0
64143,control,1,0
64144,control,2,0
64145,control,4,0
64146,control,8,1
64147,treatment,1,0
64148,control,11,1
64149,treatment,9,0
64150,control,13,0
64151,treatment,11,0
64152,treatment,12,0
64153,treatment,1,0
64154,control,10,0
64155,control,6,0
64156,control,3,0
64157,control,10,0
64158,control,14,0
64159,treatment,13,0
64160,control,9,0
64161,control,8,0
64162,treatment,1,0
64163,control,11,0
64164,treatment,8,0
64165,control,4,0
64166,control,7,0
64167,control,14,0
64168,control,10,0
64169,control,10,0
64170,control,10,0
64171,treatment,13,0
64172,treatment,4,0
64173,control,7,0
64174,treatment,8,0
64175,treatment,4,0
64176,control,2,0
64177,treatment,2,0
64178,treatment,6,0
64179,treatment,1,1
64180,control,3,0
64181,treatment,4,0
64182,control,12,0
64183,treatment,5,0
64184,control,10,1
64185,treatment,13,0
64186,control,13,0
64187,control,1,0
64188,treatment,1,1
64189,treatment,12,0
64190,control,6,0
64191,treatment,1,0
64192,treatment,5,0
64193,treatment,1,0
64194,control,1,0
64195,treatment,14,0
64196,treatment,7,0
64197,treatment,14,0
64198,control,8,0
64199,control,3,0
64200,treatment,6,0
64201,control,7,0
64202,treatment,5,0
64203,treatment,2,0
64204,treatment,2,0
64205,control,5,0
64206,control,12,0
64207,control,12,0
64208,treatment,8,0
64209,control,10,0
64210,control,11,0
64211,control,8,0
64212,treatment,7,0
64213,control,12,0
64214,control,3,0
64215,control,14,0
64216,control,1,0
64217,control,11,0
64218,control,9,0
64219,control,11,0
64220,control,2,0
64221,treatment,8,0
64222,control,10,0
64223,treatment,14,0
64224,treatment,9,0
64225,treatment,13,0
64226,control,10,0
64227,treatment,9,0
64228,treatment,13,0
64229,control,7,0
64230,control,4,1
64231,control,12,0
64232,control,10,0
64233,control,2,1
64234,treatment,2,1
64235,treatment,2,0
64236,control,2,0
64237,control,14,0
64238,treatment,6,1
64239,control,12,0
64240,treatment,1,0
64241,control,7,0
64242,control,4,0
64243,treatment,12,0
64244,control,7,1
64245,control,8,0
64246,treatment,7,0
64247,control,13,0
64248,treatment,10,0
64249,treatment,8,0
64250,control,14,0
64251,control,4,0
64252,treatment,6,0
64253,control,12,0
64254,treatment,6,0
64255,control,12,0
64256,treatment,12,0
64257,control,12,0
64258,treatment,4,0
64259,treatment,5,0
64260,control,3,0
64261,treatment,9,0
64262,control,12,0
64263,control,5,0
64264,control,6,0
64265,treatment,8,0
64266,treatment,12,0
64267,treatment,14,0
64268,control,7,0
64269,treatment,10,0
64270,control,11,0
64271,control,7,1
64272,control,8,0
64273,treatment,2,0
64274,control,14,0
64275,control,14,0
64276,control,3,1
64277,treatment,3,0
64278,control,10,0
64279,treatment,4,0
64280,control,11,0
64281,control,7,0
64282,treatment,13,0
64283,control,3,0
64284,treatment,2,0
64285,treatment,8,0
64286,treatment,7,0
64287,treatment,13,0
64288,treatment,9,0
64289,treatment,3,0
64290,treatment,8,0
64291,control,4,0
64292,treatment,3,0
64293,control,5,0
64294,control,6,0
64295,treatment,5,0
64296,control,7,0
64297,control,12,0
64298,control,9,0
64299,control,12,0
64300,control,3,1
64301,control,13,0
64302,control,1,0
64303,treatment,2,0
64304,treatment,13,1
64305,control,5,0
64306,treatment,10,0
64307,control,7,0
64308,control,2,0
64309,treatment,12,0
64310,control,11,0
64311,treatment,10,0
64312,control,4,0
64313,treatment,1,0
64314,control,14,0
64315,treatment,1,0
64316,control,1,0
64317,control,13,0
64318,control,12,0
64319,control,8,0
64320,control,3,0
64321,treatment,2,0
64322,treatment,7,0
64323,treatment,2,0
64324,treatment,5,0
64325,treatment,7,1
64326,treatment,12,0
64327,treatment,9,0
64328,treatment,14,0
64329,control,10,0
64330,control,9,1
64331,treatment,9,0
64332,control,4,0
64333,control,4,1
64334,treatment,8,0
64335,treatment,13,0
64336,treatment,6,0
64337,treatment,3,0
64338,treatment,5,1
64339,control,2,0
64340,control,2,0
64341,control,13,0
64342,control,4,0
64343,control,10,0
64344,control,7,0
64345,treatment,4,1
64346,treatment,13,0
64347,treatment,5,0
64348,treatment,10,1
64349,control,9,0
64350,control,14,0
64351,control,3,0
64352,treatment,12,0
64353,control,8,0
64354,control,3,0
64355,control,3,0
64356,treatment,13,0
64357,control,13,0
64358,treatment,13,0
64359,control,4,0
64360,control,11,1
64361,control,11,0
64362,control,6,0
64363,control,5,0
64364,control,9,0
64365,control,13,0
64366,control,7,0
64367,control,13,0
64368,control,10,0
64369,control,5,0
64370,control,7,0
64371,control,12,0
64372,treatment,8,0
64373,treatment,3,1
64374,control,5,0
64375,control,7,0
64376,treatment,9,0
64377,control,3,0
64378,treatment,11,0
64379,control,9,0
64380,treatment,10,0
64381,treatment,14,0
64382,control,7,0
64383,control,1,0
64384,treatment,12,0
64385,treatment,1,0
64386,control,6,0
64387,control,2,0
64388,control,5,0
64389,treatment,7,0
64390,control,5,0
64391,treatment,11,0
64392,control,13,0
64393,treatment,13,0
64394,control,1,1
64395,treatment,8,0
64396,control,3,0
64397,control,11,1
64398,treatment,1,0
64399,control,12,0
64400,control,12,0
64401,control,7,0
64402,treatment,4,0
64403,control,14,0
64404,control,1,0
64405,control,5,0
64406,control,10,0
64407,control,7,0
64408,control,4,0
64409,control,13,0
64410,control,4,1
64411,control,2,0
64412,control,7,0
64413,control,8,0
64414,treatment,7,0
64415,control,5,0
64416,control,12,0
64417,control,1,0
64418,treatment,14,0
64419,treatment,4,0
64420,control,11,0
64421,control,1,0
64422,control,1,0
64423,control,2,0
64424,control,13,0
64425,treatment,2,0
64426,control,1,0
64427,control,2,0
64428,control,5,1
64429,control,1,0
64430,treatment,12,0
64431,control,14,1
64432,control,6,0
64433,control,2,0
64434,treatment,9,0
64435,control,6,0
64436,control,1,0
64437,control,12,0
64438,control,3,0
64439,control,2,0
64440,control,13,0
64441,control,7,0
64442,treatment,12,0
64443,treatment,4,0
64444,treatment,3,0
64445,control,14,0
64446,control,12,1
64447,control,2,0
64448,treatment,5,0
64449,control,4,0
64450,control,6,0
64451,control,14,0
64452,treatment,9,1
64453,treatment,9,0
64454,control,4,1
64455,treatment,6,0
64456,control,13,0
64457,control,3,0
64458,control,11,0
64459,control,1,0
64460,treatment,8,0
64461,control,10,0
64462,control,7,0
64463,control,5,0
64464,control,7,0
64465,treatment,12,0
64466,treatment,6,0
64467,treatment,8,0
64468,control,11,0
64469,control,9,0
64470,treatment,7,1
64471,control,2,1
64472,control,7,0
64473,control,11,0
64474,treatment,10,0
64475,treatment,5,0
64476,control,14,0
64477,treatment,2,0
64478,treatment,6,0
64479,control,2,0
64480,treatment,7,0
64481,control,7,0
64482,treatment,1,0
64483,control,7,0
64484,control,2,0
64485,treatment,6,0
64486,control,8,0
64487,treatment,6,0
64488,control,8,0
64489,control,13,0
64490,control,9,0
64491,treatment,2,0
64492,control,1,0
64493,treatment,14,0
64494,control,2,1
64495,control,12,0
64496,control,3,0
64497,treatment,9,0
64498,treatment,3,0
64499,control,12,0
64500,treatment,9,0
64501,treatment,3,0
64502,control,7,0
64503,control,5,0
64504,control,3,0
64505,control,14,0
64506,control,8,0
64507,treatment,4,0
64508,control,4,1
64509,treatment,7,0
64510,treatment,5,0
64511,treatment,1,0
64512,control,3,0
64513,control,7,0
64514,treatment,7,0
64515,control,7,0
64516,treatment,12,0
64517,control,4,0
64518,control,14,0
64519,treatment,7,0
64520,control,4,0
64521,treatment,1,0
64522,treatment,3,0
64523,treatment,14,0
64524,control,10,0
64525,control,6,0
64526,treatment,7,0
64527,treatment,9,0
64528,control,14,0
64529,control,10,1
64530,treatment,12,0
64531,treatment,11,0
64532,treatment,6,0
64533,control,5,0
64534,treatment,14,0
64535,treatment,7,0
64536,control,3,0
64537,control,5,0
64538,control,3,0
64539,control,3,0
64540,treatment,2,0
64541,control,13,0
64542,control,13,0
64543,control,13,0
64544,control,3,1
64545,control,10,0
64546,treatment,6,0
64547,treatment,10,1
64548,treatment,3,0
64549,treatment,9,0
64550,control,4,0
64551,treatment,11,0
64552,treatment,8,0
64553,treatment,9,0
64554,control,13,0
64555,treatment,11,0
64556,control,4,0
64557,control,2,0
64558,treatment,4,0
64559,treatment,12,0
64560,treatment,2,0
64561,treatment,7,0
64562,control,7,0
64563,treatment,3,0
64564,control,12,0
64565,treatment,4,0
64566,control,7,0
64567,control,7,0
64568,treatment,14,0
64569,control,10,0
64570,control,7,0
64571,control,3,0
64572,control,3,0
64573,treatment,5,0
64574,control,10,0
64575,treatment,1,0
64576,control,3,0
64577,treatment,9,0
64578,treatment,13,0
64579,control,8,0
64580,control,4,0
64581,control,4,0
64582,treatment,3,0
64583,treatment,7,1
64584,control,10,0
64585,control,8,0
64586,treatment,13,0
64587,control,8,0
64588,control,5,0
64589,treatment,1,0
64590,treatment,9,0
64591,control,13,0
64592,control,6,0
64593,treatment,13,0
64594,control,12,0
64595,treatment,13,0
64596,treatment,12,0
64597,control,9,0
64598,treatment,13,0
64599,treatment,3,0
64600,control,10,0
64601,control,12,0
64602,control,5,0
64603,control,10,0
64604,control,9,0
64605,control,7,0
64606,control,3,0
64607,control,8,0
64608,treatment,7,0
64609,control,5,0
64610,treatment,5,0
64611,control,14,0
64612,control,9,0
64613,control,7,1
64614,treatment,9,0
64615,treatment,14,0
64616,treatment,14,0
64617,treatment,12,0
64618,control,7,0
64619,treatment,13,0
64620,treatment,5,0
64621,treatment,8,0
64622,treatment,6,0
64623,control,14,0
64624,treatment,3,0
64625,treatment,12,0
64626,treatment,11,0
64627,treatment,12,0
64628,control,13,0
64629,treatment,12,0
64630,treatment,5,0
64631,control,14,0
64632,treatment,2,0
64633,control,10,1
64634,control,12,0
64635,control,9,0
64636,treatment,2,0
64637,control,6,1
64638,treatment,5,0
64639,control,12,0
64640,control,5,0
64641,control,2,0
64642,control,2,0
64643,control,5,0
64644,control,1,0
64645,control,12,0
64646,treatment,3,0
64647,treatment,3,0
64648,control,13,0
64649,control,2,0
64650,control,8,0
64651,treatment,11,0
64652,treatment,13,0
64653,treatment,12,1
64654,control,7,1
64655,control,4,0
64656,treatment,6,0
64657,control,4,0
64658,control,6,0
64659,control,6,0
64660,treatment,7,0
64661,control,9,0
64662,treatment,12,0
64663,control,10,0
64664,control,12,1
64665,control,1,0
64666,control,13,0
64667,control,8,0
64668,control,11,0
64669,control,9,0
64670,treatment,5,1
64671,control,6,0
64672,treatment,3,0
64673,control,12,0
64674,control,13,0
64675,treatment,3,0
64676,control,8,0
64677,control,4,0
64678,control,2,0
64679,treatment,8,0
64680,treatment,2,0
64681,treatment,3,0
64682,control,8,0
64683,control,10,0
64684,control,10,0
64685,treatment,4,0
64686,treatment,12,0
64687,control,8,1
64688,treatment,13,1
64689,treatment,7,0
64690,treatment,2,0
64691,treatment,11,0
64692,control,10,0
64693,treatment,9,1
64694,control,7,1
64695,treatment,5,0
64696,control,1,0
64697,treatment,7,0
64698,treatment,12,0
64699,treatment,12,0
64700,control,2,0
64701,treatment,14,0
64702,treatment,3,1
64703,treatment,6,0
64704,treatment,2,0
64705,control,9,0
64706,treatment,4,0
64707,control,8,0
64708,control,9,0
64709,treatment,3,0
64710,treatment,2,0
64711,control,1,0
64712,treatment,8,0
64713,control,10,0
64714,control,9,0
64715,treatment,13,0
64716,control,5,0
64717,control,13,0
64718,control,8,0
64719,treatment,14,0
64720,control,10,0
64721,control,1,0
64722,control,11,0
64723,treatment,7,0
64724,control,4,0
64725,control,14,1
64726,control,12,0
64727,control,11,0
64728,control,4,0
64729,control,7,0
64730,control,13,0
64731,control,1,0
64732,control,2,0
64733,control,4,0
64734,control,11,0
64735,treatment,2,0
64736,treatment,8,0
64737,control,9,1
64738,control,10,1
64739,treatment,10,0
64740,treatment,1,0
64741,treatment,7,1
64742,control,7,0
64743,control,14,0
64744,control,13,0
64745,control,9,0
64746,control,10,0
64747,treatment,3,1
64748,control,1,0
64749,control,9,1
64750,treatment,13,0
64751,control,12,0
64752,control,11,0
64753,treatment,3,0
64754,treatment,14,1
64755,treatment,7,0
64756,control,4,0
64757,control,14,0
64758,control,10,0
64759,treatment,3,0
64760,treatment,8,1
64761,control,4,0
64762,treatment,6,0
64763,treatment,10,0
64764,control,5,0
64765,control,1,0
64766,treatment,11,0
64767,control,4,0
64768,treatment,7,0
64769,control,2,0
64770,control,4,0
64771,treatment,1,0
64772,treatment,14,0
64773,control,1,0
64774,treatment,1,0
64775,treatment,2,0
64776,control,4,0
64777,treatment,12,1
64778,control,5,0
64779,treatment,8,0
64780,control,6,0
64781,treatment,11,1
64782,control,6,0
64783,treatment,2,0
64784,control,5,0
64785,control,7,1
64786,treatment,8,0
64787,control,1,0
64788,treatment,2,0
64789,control,7,0
64790,control,4,0
64791,treatment,12,0
64792,control,12,0
64793,treatment,3,1
64794,control,13,0
64795,control,3,0
64796,control,9,0
64797,control,3,0
64798,treatment,7,0
64799,control,6,0
64800,control,14,0
64801,treatment,11,0
64802,control,10,0
64803,treatment,13,0
64804,treatment,5,0
64805,treatment,8,1
64806,control,3,0
64807,treatment,14,1
64808,control,4,0
64809,control,6,0
64810,treatment,7,0
64811,control,6,0
64812,treatment,9,0
64813,control,14,0
64814,control,12,0
64815,control,12,0
64816,treatment,3,0
64817,control,13,0
64818,control,2,0
64819,control,8,0
64820,control,6,0
64821,control,4,0
64822,control,11,0
64823,control,3,0
64824,control,2,0
64825,control,6,0
64826,control,2,0
64827,treatment,5,0
64828,control,8,0
64829,control,12,0
64830,treatment,13,0
64831,control,5,0
64832,treatment,1,0
64833,control,3,0
64834,control,2,0
64835,control,3,0
64836,control,11,1
64837,control,5,0
64838,control,3,0
64839,treatment,6,0
64840,control,8,0
64841,treatment,3,0
64842,treatment,2,0
64843,treatment,11,0
64844,control,4,0
64845,control,9,0
64846,treatment,8,0
64847,treatment,1,0
64848,treatment,4,0
64849,control,1,0
64850,control,11,0
64851,treatment,2,0
64852,treatment,5,0
64853,control,11,0
64854,control,5,0
64855,treatment,3,0
64856,control,3,0
64857,treatment,6,0
64858,treatment,11,0
64859,treatment,10,0
64860,treatment,10,0
64861,control,2,0
64862,control,6,1
64863,treatment,3,0
64864,treatment,11,0
64865,control,4,0
64866,control,4,0
64867,control,8,0
64868,treatment,7,0
64869,control,13,0
64870,control,10,0
64871,control,6,0
64872,treatment,1,0
64873,control,13,0
64874,control,6,0
64875,control,5,1
64876,control,9,0
64877,control,9,1
64878,treatment,10,0
64879,treatment,11,0
64880,treatment,13,0
64881,control,6,0
64882,control,9,0
64883,treatment,2,0
64884,control,13,0
64885,treatment,8,0
64886,treatment,6,0
64887,control,7,0
64888,control,11,0
64889,control,6,0
64890,control,6,0
64891,treatment,13,0
64892,control,9,0
64893,control,9,0
64894,treatment,12,0
64895,control,2,0
64896,treatment,14,1
64897,control,6,0
64898,treatment,2,0
64899,control,11,0
64900,control,13,0
64901,control,11,0
64902,control,1,0
64903,control,13,0
64904,control,12,0
64905,treatment,12,0
64906,treatment,6,0
64907,treatment,7,0
64908,treatment,13,0
64909,control,2,0
64910,control,8,0
64911,control,11,0
64912,control,6,1
64913,treatment,4,0
64914,treatment,12,1
64915,treatment,7,0
64916,treatment,8,0
64917,control,5,0
64918,treatment,4,0
64919,control,6,0
64920,treatment,9,0
64921,control,13,0
64922,control,7,0
